Item,Sentence,surprisal_at_strong,predicted_token
132933:57,some of the cars that i got  were like the toyota camry and the nissan maxima and some of the competitors,12.52895736694336,all all
32071:143,"and, uh, so, and, uh, so as far as, you know, planting outdoor stuff, matter of fact, tonight i just got through, i was planting some, some trees out back tonight,",9.619175910949707,all all
117836:27,"or uh, you know, you got some cartoons",9.278741836547852,all
45071:17,and this candidate tells you some things.,11.103326797485352,all
144511:39,"but, uh, uh, i know that, uh, in some of these larger cities they're passing out free syringes and all of that sort of thing to prevent, you know, so that, uh, the drug addicts won't be getting dirty needles and everything.",10.295645713806152,all
155201:43,we're trying  to think of how to put away some savings and stuff like that,13.80098819732666,all
164110:55,"i think that we're going  to be, uh, owning a mini van for some years  to come.",9.762761116027832,all
36600:32,"and we were hoping, uh,  to do some camping in the van, um,",12.874922752380371,all
158261:43,"she, she had some kind of a dispute over some orange juice with the, with the owner of the store.",11.451255798339844,much all
19223:138,"and, you know, i even had a thought  once that the whole iraqi thing might have been just a, a deal  to go ahead and let us, uh, you know, expend some, some military hardware.",11.01601791381836,all all
16220:4,"some people like swiss, um,",10.644857406616211,all
53626:13,we're getting some flooding.,12.691245079040527,all
106658:65,"i had  to drive to the store with paper towels all over my hands to go  buy some paint thinner, and mumblex and everything like that,",10.95805835723877,all
142965:19,"actually now you can get some really good deals  flying over,",8.159875869750977,all
70200:18,"well, we could use some rain up here.",13.148439407348633,enough
145917:27,"because i looked into  picking up some, uh, medical insurance for my, just for my family, you know, just,",12.693559646606445,enough
24771:51,"well, that's really too bad because it, it's giving some people unfair advantage.",11.9465970993042,all
158370:21,"this child was crying and needed some comfort, you know,",13.172237396240234,enough
139739:24,you sound like you've got some small ones in the background.,9.26266860961914,all
11328:16,"but i would buy some cheap wallpaper from somewhere and cover those nice boxes with the lids,",9.506278991699219,all many
39986:52,"they didn't have, they didn't have  to go through some tough games during the year",8.138667106628418,all
72763:7,"and some of the people, uh,",11.191970825195312,all
120873:46,"and of course we were close enough that we could go back and get some more blankets and things in the morning,",10.48945426940918,enough
101464:11,"so, in some ways i think  the, the day schools do serve those purposes.",12.730660438537598,all
50370:29,"i, i think some of these people that they claim  as middle eastern experts don't, don't have a clue sometimes.",10.130851745605469,all all
77461:30,"what's, what are some other questions they have  ,",9.080424308776855,all
65454:12,"does he get some royalties from that, hopefully.",14.686247825622559,all
1638:23,"i think there is still some discrimination there where as, you know, men and women work in the same job ,",11.893465042114258,enough
13469:7,"but some of them are sold ,",13.04045581817627,all
159263:34,"and if, if they know some practice is wrong, you know,",11.033394813537598,all
37224:9,but in some ways i think we are expected  to do it all.,12.591614723205566,all
160595:7,"and some of it, i mean, is,",13.868865013122559,all
152067:55,"unless you, unless you have some vacation time or some, some sick leave or whatever, um, you kind of have  to finagle your way around  to get that time.",11.506677627563477,all some all
14724:29,"and he said, sign up and get some money and just talk for five minutes.",14.9288911819458,enough
81802:32,"and it's a brick house, with, uh, some wood.",15.329264640808105,all
42132:18,"the same thing goes with some of these insanity pleas, you know.",13.131089210510254,all
32704:46,"when we had our pool done   i had them to leave some extra loam, you know, for my garden",12.178622245788574,enough
55947:53,"you take pride in that, and, and get some, some positive feedback from those  who  benefit, besides yourself.",10.852151870727539,all all
103477:18,"but i know in some areas, it's really, it, it really is bad.",11.821198463439941,all
74537:12,so i have some rather strong opinions.,11.218358039855957,all
130755:109,"what, what  really works, uh, at least down here is, if there is, if there is some, e-, even some money basically to take care of the gas to recycle it  , you know what i mean , then people tend  to do it.",9.772354125976562,enough enough
147237:51,"but i think, uh, we're going  to have  to make some fundamental changes",11.61599349975586,all
63913:49,"and i think they're trying  to, to make some changes.",12.048463821411133,all
83449:21,"uh, i know in some cases now in some states, depending on the criminal code, uh, a unanimous verdict is not required .",10.7985200881958,all all
113277:12,"and we had some wonderful, wonderful years there under roger staubach.",8.115361213684082,all
55284:85,"there's probably five or six, which  would be an equivalent of our joint chiefs of staffs, that  are in positions over some of these soviet states.",13.503925323486328,all
169890:62,"we used  to go once a month, once every two months  to visit some of the patients there.",13.39681339263916,all
146950:24,"so  to be taller than some of the boys in the bigger grades, uh, older grades, i had  to wear heels.",11.175217628479004,all
6720:24,"really there could be, um, some scandals involved, if, you know, it wasn't people that  were really fair and le-, you know, in a legal way or something,",9.69169807434082,all that
134199:41,"i think it's mostly vehicles although it does come from some of the industry of, of the gary area",13.283787727355957,all
71923:14,because i work some weird hours and do some traveling.,9.91559886932373,all all
103788:26,but you know i guess to some people it 'd almost be better  to die to them than to spend life in prison or whatever,11.74706745147705,all
138873:64,"seems to me i remember that, uh, i was hired , came in and went through some orientation",10.961395263671875,all
46965:16,"but supposedly they have some real wood built in to like the clutch and all this and the steering wheel,",12.470996856689453,all
121757:84,"if i was having a dinner party i would probably, um, have some, um, some, uh, um, some fruit to start with  with some apples sliced up and maybe some cheddar cheese and crackers and grapes and, um, probably serve maybe some wine and beer and maybe have some, uh, uh, salsa and chips  around and peanuts.",8.338028907775879,some much any all all all enough
141886:24,"you know, i mean, some topics,",12.443849563598633,all
126632:62,"sometimes i wish we'd help them out instead of  going all across the world, and helping some countries i never even heard of .",11.606274604797363,all all
164368:12,"well, for some things.",11.163827896118164,all
146901:15,"because i had some appointments at the office  today, some interviews",10.424983978271484,all all
153747:33,"i guess, i guess some forms of guns should probably be controlled",13.06169605255127,all
59652:37,and if he had an automatic weapon could he really be raising some problems.,10.966867446899414,all
92531:11,"there were some people at the next table who  spoke english,",9.963184356689453,all
99256:22,"and you can see in some of the departments in some of the schools, like history at clark, they're all pretty fancy.",10.956767082214355,all all
99637:89,"and i'm, you know, showing them if you're strong in math and science, kiddos, this is one area where women can make some decent money . you know.",14.399724960327148,all
71222:34,"to g-, to give you some perspective, this, this town that i had lived in  for sometime in nineteen eighty-three was funded  sixty-five per cent by state funds.",12.838591575622559,enough all
44033:5,"some of the home builders are,",12.167710304260254,all
89480:63,"they say if you really want  to be, uh, you really want some suspense, that's the one to see .",10.888480186462402,enough
72128:34,"the, uh, the, some of the nautilus equipment that i started  seeing  at the one that we used  to go to  was really interesting,",14.278709411621094,all
99356:32,"and, and it's not at some of the private schools,",11.559783935546875,all
134420:23,we put up some hummingbird feeders and some bird feeders.,9.943286895751953,all all
131277:37,"so, uh, it  would be kind of exciting in some ways to, to see a little bit more of that",11.266255378723145,all
55219:110,"and my reasons are based  upon not only from what i read  in the newspapers, what i see  on the newspapers, but up against some of the, fun and exciting things i ran into  during my six years as a soldier in the fifth special forces group.",14.09111213684082,all
174196:39,"when i was, a couple of years ago, involved in some pretrial stuff  and",13.904561996459961,all
31080:59,"in some of those, you know, they, i guess they retitled some movies that  were going  to be about lebanese and, and, you know, and, and americans",11.103748321533203,all all
121757:134,"if i was having a dinner party i would probably, um, have some, um, some, uh, um, some fruit to start with  with some apples sliced up and maybe some cheddar cheese and crackers and grapes and, um, probably serve maybe some wine and beer and maybe have some, uh, uh, salsa and chips  around and peanuts.",8.338028907775879,some much any all all all enough
16054:41,"i mean, and they have, they have some serious chemicals out there you know,",10.210124015808105,all
45036:13,"and you have some success and want  to go on  learning and continue  learning, uh and not wait until they're in high school",12.04435920715332,all
39408:26,"and then i mix up, uh, some cream cheese and a little bit of amaretta wi-, and some cool whip,",12.137492179870605,all all
175669:10,"and for some of them it was just kind of, i don't know, not so much a holiday,",11.31007194519043,all
16349:60,"i think the, uh, actually i think they get, um, some of them from south america.",13.339089393615723,all
32983:19,"mumblex and i've got some tomatoes still growing, in, in containers,",10.276947021484375,all
60699:26,"and, and that has some opportunities",11.293757438659668,all
3798:43,"and, uh, there's, uh, there's some petting, you know, like, uh, uh,",10.859854698181152,all
113855:35,"and i don't mind, uh,  paying for some of these fringe benefits that people are entitled to .",13.793434143066406,all
62647:7,in some ways it has more  to do with the people who  sold it.,13.447307586669922,all
29410:26,"and, and they shed some light on what  was going on for me.",15.010028839111328,all
51582:32,"and, um, it had been recommended  by some friends of ours",10.744062423706055,all
80681:23,and i've been  buying some magazines and stuff and looking at different ways to paint .,12.597447395324707,all
29180:50,"then it comes down to what you said  before though about them being some of the lowest paid public, you know, public service, employees that there are ,",11.042743682861328,all
44939:18,and people are finally taking some action against it.,13.759417533874512,all
152280:24,"i mean, you know, some people had been there a long time.",10.94918441772461,all
133228:13,i certainly have some ideas since i'm studying it now in college.,13.048749923706055,all
38919:40,"i've, i've, uh, made some small things, cross stitch things.",10.623108863830566,all
55078:22,in a way aikman has done some of that.,17.04857063293457,all
145692:12,and they took some rooms down at a holiday inn,11.754921913146973,all
91041:57,"but, then again, uh, well, i, you know, i have some aunts that, uh, i, i, i do .",8.807280540466309,all
165687:30,"and i found that while you can find some cars that  are comfortable to ride in , uh, finding a ca-, car  anymore that 's, that 's fairly easy for me to work on , it's just not very eas-, it's not very,",10.439205169677734,all
164091:22,"and it's, uh, got some nice features in terms of being able  to remove seats and flip them around",11.85915756225586,all
146619:59,"and they they just didn't like participate together with the others because they had some some, uh, i guess, uh, slight mental disabilities and things like that.",8.313655853271484,all all
76377:93,"if they have problems with, uh, sand bugs of some kind i think  all they need  to do  is probably  put some insecticide down in there on a, oh, a fairly regular basis, for a while anyway.",8.977082252502441,all all
96882:42,"but i just would rather have, uh, a man  doing some of these jobs than a woman.",14.686023712158203,all
177105:58,"uh, uh, they've, uh, looked at, uh, plutonium and uranium and, uh, some other similar things  to try  to remove those from radio active waste",11.741683959960938,all
29208:96,"goodness gracious, if we would, uh, plan our expressways a little better, that ten dollars for the bridges and the roads, we'd cut that in half and get some teachers",10.26101303100586,all
51340:81,"you know, i kind of wish that they had inter league play, like they do in all the other sports so i could see some of the national league teams here once in a while.",12.154111862182617,all
171678:13,they've had some serious problems in the past couple of years.,11.504097938537598,all
62101:38,and just recently i've changed my job to actually do some of the marketing.,18.01581382751465,all
27683:75,"but the, the interesting thing is that paint we wound up  having  to go back and scrape some of that away",16.754253387451172,all
155563:20,"uh, guy, uh, some of my things, i, i'd like  to have a short work week you know,",12.930085182189941,all
166903:55,"matter of fact, i've heard that, i've heard that some of the information , uh, is prevented  from  reaching the jury, like, uh, mitigating circumstances or, or preceding, uh, criminal record or things of this nature that,",16.67643928527832,all
49908:42,and every once in a while gets a chance to talk to some of the guys,12.894049644470215,all
27803:45,"uh, and i think even electric light orchestra had some, some real, um, influences by classical music",8.625476837158203,all all
159358:7,and some of the really nice ones that  really take care of their people are so expensive. because cause they can afford  to hire the people that  are really going to care for the older.,11.201356887817383,all
26735:64,"and, and that way,  handling it that way they could probably get some results out of it.",11.456419944763184,all
87257:107,"and they were just really coming down on him because of some of the things he was, just some of the things that he believed in , some of his morals.",10.405776977539062,all all all
71184:87,"so tho-, those are two areas in which t i stands  to, to gain some, some short term business  to restock that .",8.267561912536621,all enough
38978:27,and i thought i better  do some simple things and work up to this because it  was just so difficult to get it done .,9.277777671813965,all
62192:35,"but i've, i've got some opinions on it.",12.00214958190918,all
155746:10,"i know some senators,",10.139993667602539,all
19045:21,"and i've seen where some places have taken a plastic  and, uh, they're recycling them into other plastics. and the styrofoam also into insulation and things like that",11.384512901306152,all
22657:23,we'll try  to catch some crab.,11.919458389282227,all
117808:33,"and, uh,  seeing as you've got some older children, i, i'm wondering, how did you handle that , when they were growing up .",8.972504615783691,all
46373:50,"sometimes when you lose someone that you really love  , you do some crazy things",9.602471351623535,all all all
134176:40,"and we'll let them try  to drink out of some of the lakes and try  to fish in some of the lakes that  have been suffering from, uh, the, uh, acid rain",13.132651329040527,all all
62581:54,"well, we bought a computer because my husband needed  to use it to do some work for a consulting project,",16.070772171020508,all
46609:15,"and especially not in some of these big cities,",11.904973030090332,all
159138:19,"and, uh, granted some people need  to be compensated  if they have really been wronged , you know.",10.139914512634277,all
165858:16,"some, some local communities are very active in that, uh, in that respect",8.407471656799316,all all
108737:78,"and, uh, a lot of it is, has a lot  to say , or some of it has a lot  to say ,",12.266464233398438,all
141287:39,"there is one cousin out in colorado, uh, uh, some cousins over in phoenix, uh,",11.21436882019043,all
25273:85,"well, um, oh, i guess another thing i've noticed , too, here lately is that even though we've had some pretty warm days, it's been awfully gray, you know, just,",10.423884391784668,quite
109067:18,"marinated in olive oil and some seasoning, um, and cooked with some olives and some, and some prunes, uh,",12.373709678649902,all all all all
46446:10,"uh, some of those countries were so safe, it was unreal.",10.187891006469727,all
55919:15,"it gave some folks some jobs,",8.534923553466797,all all
120922:61,"but by then, of course, i was able  to catch, uh, catch some things,",11.942699432373047,all
94182:13,must be some italian spices in there.,11.020964622497559,all
65357:5,"some of those books are real tough to get into ,",12.671499252319336,all
166453:10,that's some brutal stuff there.,11.159674644470215,all
83497:27,"plus, i guess, there was some credit for time this guy had already spent in jail waiting for trial .",15.489459037780762,all
27330:65,"i remembering  reading a few cases about that when it, when some people first tried that",11.027471542358398,all
124653:71,"it's hurting, you know, it's hurting germany , for example, too, and some other parts of europe where they, where they have high industry .",9.234709739685059,all
79030:34,"they have  to kind of take a stand on some things, like abortion and things like that,",10.15905475616455,all
88662:24,ours really needs  to have some work done  on it,14.64906120300293,enough
147291:12,"and they needed some quality care,",13.648045539855957,all
168982:36,"and, you know, for some, for some young men, that's good.",7.180741786956787,all all
99158:38,"but, you don't know, uh, i guess at some of the other schools you go to  unless you've been there.",10.6271333694458,all
60662:8,"but some of the internal news and the news services,",12.84826946258545,all
174570:7,in some ways i don't like it because it's like they're playing god.,11.494282722473145,all
12596:58,"i mean, i'd like  to see them resolve something in that situation and get some stability in the region",11.801336288452148,all all
19295:81,"well, this would be like if somebody was elected  president of the united states and suddenly took off toward, you know, just some pretty hard by the socialism,",9.815075874328613,all all
37349:44,"i, well i see, i think  some people wanting  to stay home more and take care of the children.",9.140990257263184,all
90039:83,"and, uh, they brought in a very elderly man from a nursing home who  had, had, uh, apparently inhaled some chicken he was eating .",12.974398612976074,all
119945:93,"and i think that certainly makes a difference from, back from the time when somebody handcrafted something  and, you know, had some pride in it .",10.412071228027344,all all all
76200:18,"they, uh, auctioned some tools and, things like that,",12.484420776367188,all
4528:7,and some of them fizzled out,12.451207160949707,all
109269:7,"well some schools may even give you financial aid, where another one won't .",11.088605880737305,all
171919:19,"we do some cooking, some barbecueing, have a few drinks and then go in and see the game and see the patriots lose and then go home and eat, drink some more.",11.088918685913086,eating all much
106619:25,"and the second one was i bought some toys at a, um, at a craft fair.",13.608383178710938,all
64610:17,"and they've built some new highways out to that area, and things, lately.",11.77999496459961,all
109067:39,"marinated in olive oil and some seasoning, um, and cooked with some olives and some, and some prunes, uh,",12.373709678649902,all all all all
168555:17,"like i said, some years ago, i think i would have said there's no place for capital punishment in the, civilized western country.",9.6334228515625,all
151108:23,"it was, yeah, in some of the critical things, like the off-, special investigations, at one time in one of the cases had videotaped this person,",10.759398460388184,all
53602:9,"uh, some real massive thunderstorms.",11.214195251464844,all
146225:40,"so i had, i went and bought just some cloth glue and glued it all back",12.670319557189941,enough
148889:35,"got that, uh, uh, some insight  there,  to, to kind of help me put together the feelings.",12.797004699707031,enough
15068:10,compared to some of the other ones.,10.764734268188477,all
27799:10,"chicago had some things,",11.30435562133789,all
13424:44,"and in fact, some of these things i get , some of these questionnaires,",11.867035865783691,all all
143722:15,"but i know some people can get, get, you know, carried  away with them and let them get out of hand.",8.433807373046875,all
33859:9,"there some things i'd like  to try ,",11.863802909851074,all
156639:7,"but some of them have already been in youth centers. and that kind of thing,",12.028404235839844,all
91758:36,"and he really, this man really shed some light on, um, some, aspects of of bach's genius and, and, and, you know, the, and more sociological things, you know, like the, the idea that, um, that music, to be a musician was as much, um, of a family occupation as anything.",12.135826110839844,all all
82295:13,"they were doing some, uh, ozone testing, and, uh, th-, the e p a",13.850613594055176,all
171693:31,"and it recently was sold  to, uh, some other people",9.26298713684082,all
73140:10,"and then some of them add late fees on it, if they don't get paid",11.900381088256836,all
72160:27,"just to do, you know, some bicep, tricep exercises.",11.830582618713379,all
135551:31,"so she couldn't possibly turn them out like some of these popular writers,",10.805814743041992,all
155436:87,"if my parents were  to get ill, i would like  to take care of them at home and if i had the money with some help.",14.647651672363281,all
31180:170,"and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing.",9.64395523071289,all all all
90848:29,"and it was not only in mississippi, in some other places, as well,",7.694888114929199,all
22932:13,now there is some really nice ones.,9.804594993591309,all
94526:45,"and we found that if it's in a certain part of texas, some people come,",11.731646537780762,all
127169:7,"and some of these mini skirts, you know, are worse than shorts ever thought about  being.",12.043486595153809,all
48532:18,"once you get into some of the programs that  are out now, you can do so much  with them, that you don't do  until you really make yourself use them.",13.561702728271484,all
6397:25,"but there's going  to be some negatives anywhere, you know, no matter where you go .",9.947244644165039,all
23861:102,"and if you like chinese food, you can take filet of fish and put a little bit of soy sauce and a little bit of sesame oil on top of it and chop some scallions and a little ginger and just cover it with some, uh, waxed paper and steam it just until the fish is done,",10.808565139770508,all enough
10895:45,"well as, it, as i recall it got some academy awards, didn't it.",10.981837272644043,all
91758:53,"and he really, this man really shed some light on, um, some, aspects of of bach's genius and, and, and, you know, the, and more sociological things, you know, like the, the idea that, um, that music, to be a musician was as much, um, of a family occupation as anything.",12.135826110839844,all all
138037:56,"i think we need  to get back to the, show some respect",13.32519817352295,all
176628:53,"i i built it  two levels and with a big toy box and some benches and, uh, a backrest and all that stuff.",11.808366775512695,all
95400:23,"um, well, i actually do some work,  working at m i t and at nist, national institute of standards and technology in washington,",15.872942924499512,all
9584:73,"when i, when i started  thinking about this , that those are some of my favorite shows,",12.673948287963867,all
64564:10,they have some pretty nice weather out there in los angeles.,12.259151458740234,all
50235:53,"and, and, and i don't have any doubt that through some back channels that we encouraged it. you know.",12.338436126708984,all
142141:14,"i have got some of those too,",11.277213096618652,all
37283:73,"but, uh, even now, i would, i would like  to not have  to work in some ways.",11.034862518310547,all
43642:11,what are some other ones i've seen  lately .,8.49688720703125,all
77358:19,"and, um, did some shopping and stuff.",15.777840614318848,all
108972:69,"and it consisted of, of grilled kielbasa sausage uh, a potato salad with olive oil, and uh, some tomatoes that  had been chopped  up with onions and curry powder",13.709477424621582,all
164404:48,"but, then, you know, i think that, that some murderers don't really warrant capital punishment. you know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who  abused them",10.958879470825195,all
100571:7,"and some of them, i think  unconsciously do it, you know, as a just, you know, half seni-,",11.122856140136719,all
94747:14,there have been some really wild shows put on there.,9.356074333190918,all
146612:75,"well, it is like, wel-, the one that i worked in , uh, you would see some of them just like in wheelchairs all day,",10.064824104309082,all
55919:10,"it gave some folks some jobs,",8.534923553466797,all all
8930:19,"so, those things they take some time to make .",13.507512092590332,all
147582:28,"and it 's just too bad that some people, you know, still look down on them just because of their color. you know.",10.494731903076172,all
92716:8,"just some of the times they're continued ,",11.809718132019043,all
104230:49,"it's kind of haunting, you know, on, on some of the notes.",14.098949432373047,all
115742:25,"i, i do some things.",11.31534194946289,all
96261:16,and i can take some real great tours to europe.,10.959406852722168,all
118309:83,"that's, y-, count your blessings because uh, it really is good when someone can do some things to a car themselves .",9.497048377990723,all all
83449:32,"uh, i know in some cases now in some states, depending on the criminal code, uh, a unanimous verdict is not required .",10.7985200881958,all all
2767:14,"i've done some of the other speech programs,",14.294862747192383,all
134101:49,"uh, the state of wisconsin, as a matter of fact, uh, started some litigation against illinois because of the air pollution we were getting .",13.93537712097168,all
81929:47,"an, and while, while there are some advantages to that, there's less time spent outside making it look nice and taking care of things.",9.830740928649902,all
149485:72,"and especially in this election year, i think that, uh, there ought  to be so-, at least some conversation about what we are supposed  to do  about this.",13.099803924560547,all
13411:17,"and that is that some of the organizations sell their mailing lists which i think  is a, is an invasion of privacy.",12.662405014038086,all
110398:27,"i found when i did do some work  when my son was young , it was like contract work,",15.078442573547363,all
32577:41,"next year i was planting some broccoli and, and some of those, they're called  cabbage,  cabbage loppers, or whatever.",11.66592025756836,all all
83198:48,"if you don't refute it, as he didn't, there must be some truth to the matter, see.",11.57132625579834,all
74301:11,"i see some flickers of, of, uh, of good directions turning,",11.852017402648926,all
9608:21,he took a car battery and some wire and two washers one time and made a welder.,14.658921241760254,all
160993:10,"there are some smart ones out there,",10.5022554397583,all
140815:71,"you know, maybe you nee-, you can get it signed  up this spring or summer for some of the dog obedience classes.",15.6222505569458,all
31489:41,"on the other hand, um, i think there's certainly some professions that  ought  to be tested  because of the, of their responsibility for the public welfare, and certainly people in, uh, industries, well, the transportation industry, for spe-, uh, you know, specifically.",12.439828872680664,all
43407:11,i know some friends who  went  to see it.,10.407910346984863,all
161619:23,i'd like  to do some sailing.,14.857747077941895,all
121023:37,"saint augustine, uh with a little bermuda mixed in in some of the sunny areas",12.332292556762695,all
113475:14,"we drive by some houses  everyday that  have big signs,",11.336286544799805,all
31254:36,and i would imagine their learning disabilities are quite large in some cases.,11.093902587890625,all
108975:9,and probably some yogurt was in there.,13.655257225036621,all
74324:8,"and, some people just don't have it.",9.939157485961914,all
171296:110,"but, the thing is too, maybe they need more of a, i don't know, more of a expert types to, to be on some of these jury cases because most time you just pick, you know, joe blow or whoever and a good citizen or whoever an-, and call them in.",13.035941123962402,all
129004:16,"but, did they have some pretty good special effects.",12.72642993927002,all
55311:27,"but on a highly populated area, like some of the soviet cities would be, with the weaponry that 's attached  on those things, there is no place to hide .",11.307498931884766,all
136180:24,"i mean, we still have some highways closed ,",10.967639923095703,all
31917:13,"and we made some really nice christmas wreaths with, uh, dried red flowers and dried white flowers and, uh, eucalyptus.",11.972392082214355,all
73173:67,"so, they've got quite a bit more motivation i think  to get paid  then, some of the others do.",10.609206199645996,all
142828:81,"and i think you're probably right, that they, that they need some, you know, some changes in, uh, pitching coach, maybe",8.565874099731445,some all
19999:14,"um, well, some history, books are pretty scary,",12.7662353515625,all
99236:8,"because some of the teachers i know  wear, uh, dress up jeans, not sloppy looking jeans but tapered jeans that they've had  dry cleaned  so they have got the crease",12.033527374267578,all
14637:17,"and then they're some sections kind of in the corner areas,",11.534161567687988,all
49551:24,"and it had some, some nice features.",8.593281745910645,all all
16318:47,"and they, they mumblex they go  melt some chocolate chips,.",10.815731048583984,all
80333:17,"you know, how some older women will get the big bulge right in the middle .",9.734574317932129,all
90230:11,"he had some accomplices that  were kind of suspect,",10.628873825073242,all
156650:7,"and some of them are our problems,",12.767077445983887,all
7285:11,i made some afghans and that kind of stuff.,12.520929336547852,all
136539:14,"i mean, some nights it's just real, real quiet.",9.337044715881348,all
115490:21,"and even like reading some new age things, things that i don't quite believe in ,",10.28720760345459,all
67466:21,they want  to put some equipment on their bike and go for a tour.,15.99951457977295,all
73538:38,"i think that might be part of the problem with some people. you know,",12.483538627624512,all
80218:50,"and i, when i'd gotten back  i had gotten some sun that day,",14.811006546020508,enough
89180:32,"i, i was involved in some, uh, oh, alumnae recruiting, uh, here in town, uh, recently, uh, well last year.",9.692687034606934,all
6607:30,"because from what i understand , from some of the guys i know , you know, crime, uh, is punishable, just almost, uh, instantly and public,",11.884210586547852,all
2180:39,"so we have, both of us have some money in an i r a that we're also trying  to figure ,",13.877824783325195,all
138349:36,"but i kind of, i liked it some ways",10.762443542480469,all
57069:61,"and, uh, he makes a very, uh, passionate, good argument for why you don't want some things decided  by democratic process ,",9.719841003417969,all
167037:72,"uh, but, if that's the case, if the business is responsible for  policing themselves, then i think some well defined mechanisms need  to be in place so that, uh, the opportunity f-, to forget that you owe sales tax for something, uh, can be avoided .",12.72679328918457,all all
15021:56,"i've, i've talked to some who 's really had some bad experience",7.554903030395508,one all
136110:19,i think he has some interesting things on it.,11.85391616821289,all
37846:61,"not if you can read or write, or do, or un-, understand some science.",15.00238037109375,all
84152:34,so i just cut the leaves off and transplant and put some other plants down. because i want them to come back up next year.,13.387203216552734,all
156896:23,"i think i've seen some statistics that  say that, uh, it 's more expensive  to kill somebody than to keep them in prison for life.",10.856842041015625,all all
23994:24,use the same hoi sin sauce and some of the frozen mixed vegetables.,15.47330379486084,all
152067:34,"unless you, unless you have some vacation time or some, some sick leave or whatever, um, you kind of have  to finagle your way around  to get that time.",11.506677627563477,all some all
105043:10,"i got some good recipes from them sometimes,",9.10334300994873,all all
96042:48,"i mean it was, it was just almost laughable in some instances that, you know,",9.49534797668457,all
126455:10,"uh, some of that unfortunately is legal.",13.14394474029541,all
172225:11,"i have some games , of course, which i play  on there",12.909638404846191,all
63417:44,and i think they're working on  building a jogging track and some other things.,12.695367813110352,all
137794:5,some of these muddy driveways could use it around here.,13.106497764587402,all
99291:5,"some of those male coaches, that might really,",10.431968688964844,all
39753:27,"cause, we have some, some local ones.",6.637920379638672,all all
130514:28,"and i mostly went to germany and visited some friends of my family and, uh, hung out with them, worked a bit on one of their farms and also went to a youth camp.",9.791793823242188,all
164352:16,i think in some cases it  doesn't matter if it's a deterrent or not.,11.538994789123535,all
56072:31,"and they, they've started some recycling campaigns that  a year before that had been turned down  because they said, well, it's not feasible,",11.331811904907227,all
119842:10,"we bought some walkie-talkies a couple of years ago for christmas,",12.472291946411133,all
157934:65,"well, i do think with working parents it is, i mean, there are some real issues here. um, that i think, um,",11.877537727355957,all
14969:24,i guess i've had some good experience and some bad experience with them.,11.269044876098633,all all
145536:63,"i, in fact, i've, i've even, uh, heard some people that  have applied for credit cards with much less, uh rates and have paid off their, you know higher interest rate, uh cards and just sent them back, you know.",9.193501472473145,all
24962:14,"in, uh, some places, uh, you couldn't go to a public school.",11.295574188232422,all
146198:134,"well, one thing that i like  about this fabric painting thing is i can just make a t shirt and put a little ruffle around it and then, um, cut out a little pattern  from the material, from some material, like flowers or something, and make, um, a design or, you know, a little arrangement or something on the shirt and, you know, fuse it on with heat and bond, or whatever and then paint around it.",12.631711959838867,all any all
123419:8,and some paper or something in the super dome up in the roof caught on fire.,12.00586223602295,all all
120455:28,"and they had, uh, some names, some companies that  sold mustang parts,",9.570120811462402,all all
92861:25,"and i guess maybe there are some parts of that,",13.468877792358398,all
84205:26,"the blooms  are, on some of them is yellow, purple, white. just all different colors.",11.507981300354004,all
27780:99,"but when i do play, uh, and begin  to reacquire skills  i inevitably fall in love with country western music which  tends  to be in some ways easy to play  for a, for a new piano player.",12.569494247436523,all
112989:20,"but, but some people don't have a choice.",9.999810218811035,all
134228:135,"but, i, um, tend to all the, planting the annuals and, and the spraying and, um,  taking care of them and maybe putting flowers in, you know, throughout that season, and later on maybe planting some mums and that kind of stuff and, um, any kind of decorating for the holidays, you know,",11.106843948364258,all
155148:17,we could talk about some of the long range goals,13.282033920288086,all
77309:26,"what do you think  are some current trends in, uh, the way families spend time together , based on what you've seen .",10.51564884185791,all
158550:31,"and it must have reflected, uh, uh, some awful good, uh, diplomacy on the part of the u s.",10.464323043823242,all
78394:33,"i've become very aware of different political views because some of the things we have  to discuss  are very politically motivated or whatever,",12.64765739440918,all
108182:40,i guess you have  to take some things and leave some things.,10.629966735839844,all all
168217:7,"and some of it, sometimes it's serious",10.34355354309082,all all
57861:27,"um, looking back, like maybe some of the things that i know  now, i, i'm not sure i do believe it was worth the cost in dollars and lives.",11.011116981506348,all
88001:41,"that would provide, uh, possibly some relief there to utilize some of the property taxes for other things, see.",12.876648902893066,enough all
149669:184,"um, what  really bothers me is it just seems like if, if anyone were  to say, you know, well i'm going  to raise taxes and cut the budget and we're mumblex, we're going  to have  to do some unpopular things, i mean, he wouldn't have a chance of getting elected .",9.44084358215332,all
73755:84,"people are being a little more, oh, i don't know, a little le-, a little less bigoted in some ways,",10.502910614013672,all
113957:66,"man our cr-, our, uh, prisons are so crowded that, uh, they can commit some pretty serious crimes and be set  free within a year to two.",10.329841613769531,all
35674:29,and so she's going  to get some money for that and take some money from the bank and then try  to make as much down payment as possible  to keep the monthly payment low.,15.026759147644043,enough all
